Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Actual_Label
6,985071,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,11809.30106,8.121242022,140724.42,371747.3,983768,47,817,408.5,324.562,638,179,985024,246256.0,491674.78,983768,188,0,0,0,0,72,112,3.0454657,5.075776,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,8514886,9,15,112,188,25,0,12.444445,10.199401,34,0,12.533334,14.54975,35.23241533,2.818593226,370212.44,965145.3,3008705,3,5464557,683069.6,1272703.0,3023172,257,8514771,608197.94,1191861.0,3008705,3,0,0,0,0,296,488,1.0569725,1.7616208,0,34,12.0,12.822506,164.41667,0,0,0,1,0,0,0,0,1,12.5,12.444445,12.533334,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,231,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,60606.06061,12987.01299,115.5,41.7193,145,86,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,64,20,8658.009,4329.0044,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,84763095,7,7,716,11595,349,0,102.28571,168.5593,5792,0,1656.4286,2120.7322,145.2400954,0.16516622,6520238.0,23400000.0,84400000,5,84600000,14100000.0,34400000.0,84400000,5,84800000,14100000.0,34400000.0,84400000,14,0,0,0,0,196,232,0.08258311,0.08258311,0,5792,821.13336,1610.7046,2594369.0,1,0,0,0,0,0,0,0,1,879.7857,102.28571,1656.4286,0,0,0,0,0,0,7,716,7,11595,0,235,4,20,9964.0,0.0,9964,9964,84400000.0,0.0,84400000,84400000,DoS
6,98351879,7,7,367,11595,361,0,52.42857,136.08559,5792,0,1656.4286,2118.2273,121.6245192,0.142346035,7565529.0,27300000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,14652,2442.0,4386.092,11053,46,0,0,0,0,220,232,0.07117302,0.07117302,0,5792,797.4667,1619.4944,2622762.0,0,0,0,0,1,0,0,0,1,854.4286,52.42857,1656.4286,0,0,0,0,0,0,7,367,7,11595,251,235,2,20,1012.0,0.0,1012,1012,98300000.0,0.0,98300000,98300000,DoS
6,10977,5,0,12,0,6,0,2.4,3.2863352,0,0,0.0,0.0,1093.194862,455.4978592,2744.25,2759.5422,5984,4,10977,2744.25,2759.5422,5984,4,0,0.0,0.0,0,0,0,0,0,0,136,0,455.49786,0.0,0,6,2.0,3.0983868,9.6,0,0,0,0,1,0,0,0,0,2.4,2.4,0.0,0,0,0,0,0,0,5,12,0,0,274,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
6,100345794,6,7,393,11595,375,0,65.5,151.6519,5792,0,1656.4286,2119.4802,119.4668907,0.129552017,8362149.5,28900000.0,100000000,1,100000000,20000000.0,44800000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,94,0,0,0,0,164,232,0.059793238,0.06975878,0,5792,856.7143,1664.6737,2771138.8,1,0,0,0,0,0,0,0,1,922.61536,65.5,1656.4286,0,0,0,0,0,0,6,393,7,11595,0,235,3,20,10969.0,0.0,10969,10969,100000000.0,0.0,100000000,100000000,DoS
6,13558730,19,31,2008,2745,640,0,105.68421,143.7672,976,0,88.548386,223.315,350.5490558,3.687661012,276708.78,728468.8,2562848,3,11700000,647876.75,1069140.4,2617913,329,13600000,451952.5,892476.56,2562848,3,0,0,0,0,616,1000,1.4013112,2.2863498,0,976,93.196075,193.9303,37608.96,0,0,0,1,0,0,0,0,1,95.06,105.68421,88.548386,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,20998136,2,1,11,0,11,0,5.5,7.7781744,0,0,0.0,0.0,0.523856022,0.142869824,10500000.0,14800000.0,21000000,67,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.09524655,0.047623277,0,11,5.5,6.350853,40.333332,0,1,0,0,1,0,0,0,0,7.3333335,5.5,0.0,0,0,0,0,0,0,2,11,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
6,85209306,8,6,400,11595,394,0,50.0,139.01285,4344,0,1932.5,1753.0153,140.7710092,0.164301303,6554562.0,23600000.0,85100000,1,85100000,12200000.0,32100000.0,85100000,1,151642,30328.4,60066.58,137246,65,0,0,0,0,252,200,0.09388646,0.07041484,0,4344,799.6667,1422.6715,2023994.2,0,0,0,0,1,0,0,0,0,856.7857,50.0,1932.5,0,0,0,0,0,0,8,400,6,11595,251,235,2,20,998.0,0.0,998,998,85100000.0,0.0,85100000,85100000,DoS
6,1431406,3,4,26,11601,20,0,8.666667,10.263203,7215,0,2900.25,3540.003,8122.782774,4.890296673,238567.67,582499.25,1427587,66,3599,1799.5,2058.388,3255,344,1431215,477071.66,823172.1,1427587,154,0,0,0,0,72,92,2.0958414,2.7944553,0,7215,1453.375,2786.2598,7763243.5,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,8407792,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.854494973,0.475749162,2802597.2,4853364.5,8406780,3,8407792,2802597.2,4853364.5,8406780,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.47574916,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1012.0,0.0,1012,1012,8406780.0,0.0,8406780,8406780,DDoS
6,1748402,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2189.773,6650.072466,5.147557598,218550.25,611923.7,1732931,2,14993,7496.5,10598.823,14991,2,1748175,349635.0,773312.94,1732931,14,0,0,0,0,72,132,1.7158525,3.431705,0,5840,1162.7,1911.5957,3654198.2,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,98727691,5,6,337,11595,325,0,67.4,144.03403,8688,0,1932.5,3506.0217,120.8576832,0.111417576,9872769.0,31200000.0,98600000,19,98700000,24700000.0,49300000.0,98600000,1007,98700000,19700000.0,44100000.0,98700000,182,0,0,0,0,144,200,0.050644353,0.060773224,0,8688,994.8333,2560.1438,6554336.0,1,0,0,0,0,0,0,0,1,1085.2727,67.4,1932.5,0,0,0,0,0,0,5,337,6,11595,0,235,2,20,18007.0,0.0,18007,18007,98600000.0,0.0,98600000,98600000,DoS
6,84175277,9,7,319,11595,319,0,35.444443,106.333336,5792,0,1656.4286,1947.6382,141.5379958,0.190079565,5611685.0,21700000.0,84000000,1,84000000,10500000.0,29700000.0,84000000,1,143602,23933.666,52733.145,131138,47,0,0,0,0,296,232,0.10691976,0.08315981,0,5792,700.82355,1451.6844,2107388.0,0,0,0,0,1,0,0,0,0,744.625,35.444443,1656.4286,0,0,0,0,0,0,9,319,7,11595,251,235,1,32,1013.0,0.0,1013,1013,84000000.0,0.0,84000000,84000000,DoS
6,98691663,8,6,344,11595,332,0,43.0,116.805084,4344,0,1932.5,1754.8314,120.972731,0.141855954,7591666.5,27300000.0,98500000,0,98500000,14100000.0,37200000.0,98500000,0,158434,31686.8,64138.637,146044,48,0,0,0,0,240,200,0.08106054,0.060795408,0,4344,795.93335,1424.584,2029439.5,0,0,0,0,1,0,0,0,0,852.7857,43.0,1932.5,0,0,0,0,0,0,8,344,6,11595,251,235,3,20,964.0,0.0,964,964,98500000.0,0.0,98500000,98500000,DoS
6,7046559,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.405917697,0.567652949,2348853.0,4067672.8,7045797,325,7046559,2348853.0,4067672.8,7045797,325,0,0.0,0.0,0,0,0,0,0,0,80,0,0.56765294,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,762.0,0.0,762,762,7045797.0,0.0,7045797,7045797,DDoS
6,6996959,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.430061545,0.571676924,2332319.8,4038954.8,6996103,331,6996959,2332319.8,4038954.8,6996103,331,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5716769,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,856.0,0.0,856,856,6996103.0,0.0,6996103,6996103,DDoS
6,84484112,5,7,351,11595,339,0,70.2,150.29372,4344,0,1656.4286,1760.5973,141.3993675,0.142038541,7680374.0,25400000.0,84300000,47,84300000,21100000.0,42200000.0,84300000,50,84500000,14100000.0,34400000.0,84300000,47,0,0,0,0,144,232,0.059182726,0.08285581,0,4344,919.38464,1498.0835,2244254.0,1,0,0,0,0,0,0,0,1,996.0,70.2,1656.4286,0,0,0,0,0,0,5,351,7,11595,0,235,2,20,9983.0,0.0,9983,9983,84300000.0,0.0,84300000,84300000,DoS
6,84834252,6,8,632,11595,310,0,105.333336,158.55682,4344,0,1449.375,1547.982,144.1281052,0.165027682,6525711.5,23400000.0,84500000,3,84700000,16900000.0,37700000.0,84500000,3,84800000,12100000.0,31900000.0,84500000,46,0,0,0,0,176,264,0.07072615,0.09430154,0,4344,815.5333,1303.707,1699652.1,1,0,0,0,0,0,0,0,1,873.7857,105.333336,1449.375,0,0,0,0,0,0,6,632,8,11595,0,235,3,20,6989.0,0.0,6989,6989,84500000.0,0.0,84500000,84500000,DoS
6,11721509,8,6,358,11632,358,0,44.75,126.57211,5840,0,1938.6666,2550.3752,1022.905839,1.194385467,901654.56,2227671.5,6716876,46,6721252,960178.9,2539511.2,6719249,196,11700000,2344288.2,3266271.2,6716876,46,0,0,0,0,264,200,0.68250597,0.5118795,0,5840,799.3333,1805.088,3258342.8,0,0,0,1,0,0,0,0,0,856.4286,44.75,1938.6666,0,0,0,0,0,0,8,358,6,11632,29200,235,1,32,926.0,0.0,926,926,6716876.0,0.0,6716876,6716876,DoS
6,703,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2844.950213,703.0,0.0,703,703,703,703.0,0.0,703,703,0,0.0,0.0,0,0,0,0,0,0,64,0,2844.9502,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
6,50914,3,4,26,11601,20,0,8.666667,10.263203,8675,0,2900.25,4088.042,228365.479,137.4867423,8485.667,13059.248,27347,49,23328,11664.0,16356.794,23230,98,50854,16951.334,14654.929,27347,190,0,0,0,0,72,92,58.92289,78.56385,0,8675,1453.375,3091.0957,9554872.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,8286420,9,15,103,188,23,0,11.444445,9.098229,34,0,12.533334,14.54975,35.1176986,2.896305039,360279.12,935923.25,3036889,2,5720475,715059.4,1324843.1,3078328,3,8286311,591879.4,1155324.2,3036889,2,0,0,0,0,296,488,1.0861144,1.8101907,0,34,11.64,12.539537,157.24,0,0,0,1,0,0,0,0,1,12.125,11.444445,12.533334,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,5466759,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731694959,1822253.0,3155463.2,5465868,96,5466759,2733379.5,3864322.2,5465868,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5487712,0.18292373,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,33027,3,4,26,11601,20,0,8.666667,10.263203,8675,0,2900.25,4088.042,352045.2963,211.9478003,5504.5,8739.442,20512,3,12003,6001.5,8483.16,12000,3,32977,10992.333,10220.356,20512,192,0,0,0,0,72,92,90.83477,121.11303,0,8675,1453.375,3091.0957,9554872.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
6,6008256,3,6,18,11595,18,0,6.0,10.392304,4344,0,1932.5,1754.8314,1932.840412,1.497938836,751032.0,2123653.5,6006806,15,6007495,3003747.5,4246966.0,6006806,689,6008143,1201628.6,2686570.5,6007512,15,0,0,0,0,104,200,0.49931294,0.9986259,0,4344,1161.3,1643.7982,2702072.5,0,0,0,1,0,0,0,0,2,1290.3334,6.0,1932.5,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,689.0,0.0,689,689,6006806.0,0.0,6006806,6006806,PortScan
6,8891021,9,15,105,188,23,0,11.666667,9.313968,34,0,12.533334,14.54975,32.95459543,2.699352527,386566.12,1003342.2,3124906,3,5723658,715457.25,1320452.6,2892485,211,8890900,635064.3,1238427.4,3124906,3,0,0,0,0,296,488,1.0122572,1.6870953,0,34,11.72,12.591399,158.54333,0,0,0,1,0,0,0,0,1,12.208333,11.666667,12.533334,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,14938,5,3,168,127,168,0,33.6,75.13188,127,0,42.333332,73.32349,19748.29294,535.5469273,2134.0,4869.384,13156,48,14938,3734.5,6839.825,13978,48,14058,7029.0,8664.887,13156,902,0,0,0,0,168,104,334.71683,200.8301,0,168,32.77778,65.84409,4335.4443,0,0,0,1,0,0,0,0,0,36.875,33.6,42.333332,0,0,0,0,0,0,5,168,3,127,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,8643126,9,15,109,188,24,0,12.111111,9.879833,34,0,12.533334,14.54975,34.36256743,2.776773126,375788.1,977789.6,3156665,3,5444381,680547.6,1258120.8,2846656,440,8642986,617356.1,1207220.6,3156665,3,0,0,0,0,296,488,1.0412899,1.7354832,0,34,11.88,12.735515,162.19333,0,0,0,1,0,0,0,0,1,12.375,12.111111,12.533334,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,9935643,9,15,107,188,27,0,11.888889,9.803627,34,0,12.533334,14.54975,29.6910829,2.415545728,431984.47,1122057.0,3424092,3,6732670,841583.75,1554284.0,3466819,47,9935516,709679.7,1385069.6,3424092,3,0,0,0,0,296,488,0.90582967,1.509716,0,34,11.8,12.714821,161.66667,0,0,0,1,0,0,0,0,1,12.291667,11.888889,12.533334,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,558,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7168.458781,186.0,240.202,458,3,558,279.0,390.32294,555,3,0,0.0,0.0,0,0,0,0,0,0,104,40,5376.344,1792.1147,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,9449755,9,15,109,188,24,0,12.111111,9.829095,34,0,12.533334,14.54975,31.42938626,2.539748385,410858.9,1069575.0,3291398,3,6115928,764491.0,1418428.2,3267590,3,9449673,674976.6,1320610.4,3291398,3,0,0,0,0,296,488,0.95240563,1.5873427,0,34,11.88,12.722421,161.86,0,0,0,1,0,0,0,0,1,12.375,12.111111,12.533334,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,391,2,1,8,2,6,2,4.0,2.828427,2,2,2.0,0.0,25575.44757,7672.634271,195.5,243.95184,368,23,391,391.0,0.0,391,391,0,0.0,0.0,0,0,0,0,0,0,44,24,5115.0894,2557.5447,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6,8922271,9,15,106,188,23,0,11.777778,9.497076,34,0,12.533334,14.54975,32.95125199,2.689898121,387924.8,1009423.5,3180946,3,5871470,733933.75,1365052.0,3224262,4,8922236,637302.56,1246280.6,3180946,3,0,0,0,0,296,488,1.0087118,1.6811863,0,34,11.76,12.636851,159.69,0,0,0,1,0,0,0,0,1,12.25,11.777778,12.533334,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,1044955,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22562216,5.741874052,208991.0,285632.22,530821,363,1044592,522296.0,12641.655,531235,513357,1044392,522196.0,12710.951,531184,513208,0,0,0,0,92,60,2.870937,2.870937,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
6,255,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,54901.96078,11764.70588,127.5,21.920311,143,112,255,255.0,0.0,255,255,0,0.0,0.0,0,0,1,0,0,0,64,20,7843.137,3921.5686,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,12580224,21,32,2008,2745,640,0,95.61905,140.04517,976,0,85.78125,220.24059,377.8152122,4.21296155,241927.39,649121.3,2292857,4,10500000,525230.1,922661.75,2364463,425,12600000,405808.28,804785.4,2292857,4,0,0,0,0,680,1032,1.6692866,2.543675,0,976,88.01852,189.59027,35944.473,0,0,0,1,0,0,0,0,1,89.679245,95.61905,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,217,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,64516.12903,13824.88479,108.5,79.90307,165,52,217,217.0,0.0,217,217,0,0.0,0.0,0,0,1,0,0,0,64,20,9216.59,4608.295,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
6,5331236,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750295054,1777078.6,3077388.8,5330541,126,5331236,2665618.0,3768770.2,5330541,695,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5627213,0.18757376,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,WebAttack
6,912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4385.964912,304.0,508.39847,891,4,912,456.0,639.22455,908,4,0,0.0,0.0,0,0,0,0,0,0,104,40,3289.4736,1096.4912,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
